track_id,artist_name,track_name,album_name,album_type,video_title,channel_name,platform,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_sec,mood_category,views,likes,comments,streams,engagement_rate,like_ratio,popularity_score,energy_liveness_ratio,is_licensed,is_official_video
387,Michael Bublé,Feeling Good,It's Time,album,Michael Bublé - Feeling Good [Official 4K Remastered Music Video],Michael Bublé,Spotify,0.535,0.548,-6.51,0.037,0.533,1.48e-06,0.123,0.477,115.144,237.3,Angry/Intense,214770112,2476009,45630,356178499,0.011741,0.011529,10.52,4.455284553,1,1
388,Glass Animals,Life Itself,How To Be A Human Being,album,Glass Animals - Life Itself (Official Video),GlassAnimalsVEVO,Spotify,0.699,0.67,-6.219,0.0347,0.0147,0.22,0.356,0.556,111.988,281.4,Happy/Energetic,18038223,134840,2468,114742103,0.007612,0.007475,3.39,1.882022472,1,1
389,Bibi Blocksberg,Kapitel 16: Der Hexenbesenausflug (Folge 146),Folge 146: Der Hexenbesenausflug,album,Bibi Blocksberg - Der Hexenbesenausflug (Folge 146) | EXTRALANGE Hörprobe,Bibi Blocksberg TV,Spotify,0.656,0.322,-19.688,0.947,0.63,0.0,0.608,0.646,94.016,96.2,Calm/Positive,12010,177,44,284208,0.018401,0.014738,0.01,0.529605263,1,1
390,Grupo Niche,Se Pareció Tanto a Ti,The Best,compilation,Se Pareció Tanto a Ti,Grupo Niche - Topic,Youtube,0.559,0.778,-10.517,0.0392,0.512,0.000941,0.112,0.545,175.772,328.1,Happy/Energetic,147164586,342913,1862,19991375,0.002343,0.00233,0.59,6.946428571,1,1
391,Aya Nakamura,Djadja,NAKAMURA,album,Aya Nakamura - Djadja (Clip officiel),Aya Nakamura,Youtube,0.811,0.797,-5.428,0.165,0.0617,0.0,0.112,0.541,97.988,171.1,Happy/Energetic,905019832,5398329,140516,390077882,0.00612,0.005965,11.52,7.116071429,1,1
392,PXNDX,Usted,Sangre Fría,album,Panda (PXNDX) - Usted,PandaVEVO,Youtube,0.464,0.95,-4.555,0.0677,0.0589,2.61e-05,0.305,0.37,141.983,218.4,Angry/Intense,35428804,184347,7669,30059201,0.00542,0.005203,0.89,3.114754098,1,1
393,The Neighbourhood,Pretty Boy,Chip Chrome & The Mono-Tones,album,The Neighbourhood - Pretty Boy (Official Video),TheNeighbourhoodVEVO,Spotify,0.578,0.386,-11.464,0.0278,0.208,0.0453,0.307,0.569,154.902,234.1,Calm/Positive,9366853,390284,8625,121193351,0.042587,0.041667,3.58,1.25732899,1,1
394,Central Cee,LA Leakers Freestyle,LA Leakers Freestyle,single,Central Cee Spits Bars Over Original Beat In Debut L.A. Leakers Freestyle 149,Power 106 Los Angeles,Spotify,0.797,0.832,-6.084,0.226,0.0248,5e-06,0.593,0.906,142.001,178.0,Happy/Energetic,4973150,153973,5064,27406417,0.031979,0.030961,0.81,1.403035413,0,0
395,Anderson .Paak,Smokin Out The Window,An Evening With Silk Sonic,album,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Bruno Mars,Spotify,0.627,0.618,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03,197.4,Happy/Energetic,151531108,2221643,60693,331055439,0.015062,0.014661,9.78,1.760683761,1,1
396,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 3,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,Drachenzähmen Leicht Gemacht 3 - Die geheime Welt ( 2019 ) Teil 3 [ Deutsch/German ],Dragons 285,Youtube,0.577,0.463,-14.468,0.925,0.721,0.0,0.789,0.573,84.473,187.8,Calm/Positive,7344,55,0,0,0.007489,0.007489,0.0,0.586818758,0,0
397,Idina Menzel,Take Me or Leave Me,RENT (Original Motion Picture Soundtrack),compilation,Rent - Take me or leave me (HD),dudescolded,Spotify,0.457,0.763,-3.459,0.255,0.318,0.0,0.0322,0.87,175.043,231.4,Happy/Energetic,8006145,44885,2112,43671189,0.00587,0.005606,1.29,23.69565217,0,0
398,$uicideboy$,For the Last Time,For the Last Time,single,$UICIDEBOY$ - FOR THE LAST TIME,$uicideboy$,Spotify,0.844,0.533,-9.612,0.552,0.0735,3.46e-06,0.0953,0.23,140.078,156.1,Angry/Intense,91771038,930133,18345,174167162,0.010335,0.010135,5.14,5.592864638,1,1
399,Gregory Alan Isakov,Dandelion Wine,This Empty Northern Hemisphere,album,Gregory Alan Isakov - Dandelion Wine,Matt Tucker,Spotify,0.413,0.1,-16.349,0.0332,0.784,0.381,0.0819,0.186,110.696,184.9,Sad/Mellow,418492,0,148,29513487,0.000354,0.0,0.87,1.221001221,0,0
400,Fuerza Regida,Me Tocó Morir,Sigan Hablando,album,Fuerza Regida y Alfredo Olivas - Me Toco Morir [Video Oficial],FUERZA REGIDA,Youtube,0.723,0.617,-3.69,0.0497,0.421,0.0,0.109,0.973,150.075,144.6,Happy/Energetic,13101620,225730,2588,6913349,0.017427,0.017229,0.2,5.660550459,0,0
401,P!nk,True Love (feat. Lily Allen),The Truth About Love,album,P!nk - True Love (Official Video) ft. Lily Allen,PinkVEVO,Spotify,0.457,0.823,-4.76,0.311,0.00144,0.0,0.108,0.578,192.205,230.7,Happy/Energetic,149977268,938718,31361,170002964,0.006468,0.006259,5.02,7.62037037,1,1
402,Capo,Komm wir chillen (feat. Yonii & Bausa),Alles auf Rot,album,CAPO - KOMM WIR CHILLEN feat. YONII & BAUSA (prod. von Zeeko) [Official Audio],Capo TV,Spotify,0.716,0.769,-6.025,0.232,0.0161,0.0,0.0983,0.572,102.007,290.0,Happy/Energetic,21779234,123398,2249,34663482,0.005769,0.005666,1.02,7.822990844,1,1
403,Quavo,FLIP THE SWITCH (feat. Drake),QUAVO HUNCHO,album,Quavo - FLIP THE SWITCH (Feat. Drake),GFHXsounds,Spotify,0.853,0.637,-5.924,0.331,0.129,0.0,0.267,0.496,86.048,156.2,Angry/Intense,1526127,23524,352,153082683,0.015645,0.015414,4.52,2.38576779,0,0
404,Brandi Carlile,The Joke,"By The Way, I Forgive You",album,Brandi Carlile - The Joke (Official Video),Brandi Carlile,Spotify,0.236,0.578,-5.477,0.0404,0.327,0.00015,0.206,0.227,75.367,279.4,Angry/Intense,9198502,115314,5294,39809540,0.013112,0.012536,1.18,2.805825243,1,1
405,Cher,After All (Love Theme From Chances Are),Heart Of Stone,album,??  Peter Cetera and Cher ~  After All  ??,ACER LEE,Spotify,0.517,0.335,-13.104,0.0324,0.561,0.0,0.0876,0.163,138.096,244.4,Sad/Mellow,6970146,58999,2789,63031732,0.008865,0.008465,1.86,3.824200913,0,0
406,Calvin Harris,I'm Not Here To Make Friends,Gloria,album,Sam Smith - I'm Not Here To Make Friends,SamSmithVEVO,Spotify,0.698,0.895,-4.439,0.0628,0.172,1.45e-05,0.409,0.838,114.914,229.6,Happy/Energetic,4847763,157036,29859,7259295,0.038553,0.032393,0.21,2.188264059,1,1
407,Mabel,I Wish (feat. Mabel),I Wish (feat. Mabel),single,Joel Corry - I Wish (feat. Mabel) [Official Video],Joel Corry,Spotify,0.686,0.856,-2.717,0.0426,0.0896,0.0,0.0648,0.733,123.997,181.7,Happy/Energetic,9243457,57715,1110,90350958,0.006364,0.006244,2.67,13.20987654,1,1
408,Luciano Pavarotti,We Are The World - Live,Spirito Italiano,compilation,Luciano Pavarotti & Friends - We Are The World (LIVE) HD,Andranik Azizbekyan,Spotify,0.328,0.681,-6.388,0.0426,0.386,0.0,0.73,0.269,134.032,350.9,Angry/Intense,790642,9727,530,48806476,0.012973,0.012303,1.44,0.932876712,0,0
409,Steve Miller Band,Swingtown,Greatest Hits 1974-78,compilation,Steve Miller Band-Swing Town,ScooterGuys,Spotify,0.671,0.671,-11.894,0.0558,0.00589,0.00676,0.277,0.707,131.329,209.8,Happy/Energetic,1449753,8872,475,19453350,0.006447,0.00612,0.57,2.422382671,0,0
410,Madlib,Crime Pays,Bandana,album,Freddie Gibbs & Madlib - Crime Pays (Official),Freddie Gibbs,Spotify,0.608,0.699,-8.267,0.114,0.139,0.0,0.242,0.784,146.941,182.7,Happy/Energetic,4595161,109040,5644,34217385,0.024958,0.023729,1.01,2.888429752,0,1
411,M.I.A.,Bad Girls,Matangi,album,"M.I.A. - ""Bad Girls"" (Official Video)",Noisey,Spotify,0.639,0.912,-2.621,0.0615,0.00107,0.0,0.097,0.343,143.448,227.5,Angry/Intense,142190760,1098712,77499,282120411,0.008272,0.007727,8.33,9.402061856,0,0
412,The Cramps,I Was A Teenage Werewolf - Remastered,Songs The Lord Taught Us,album,I Was A Teenage Werewolf (Remastered),The Cramps - Topic,Spotify,0.412,0.601,-10.493,0.0536,0.000866,0.0466,0.321,0.49,114.537,183.9,Angry/Intense,719082,12917,55,15148212,0.01804,0.017963,0.45,1.872274143,1,1
413,Kelly Rowland,Work - Freemasons Radio Edit,Playlist: The Very Best Of Kelly Rowland,compilation,Work (Freemasons Radio Edit),Kelly Rowland - Topic,Spotify,0.754,0.86,-6.73,0.0382,0.0521,0.000945,0.372,0.848,102.808,191.0,Happy/Energetic,5635238,35492,129,39791393,0.006321,0.006298,1.17,2.311827957,1,1
414,Daniel Hope,Summer 3 - 2012,"Recomposed By Max Richter: Vivaldi, The Four Seasons",album,0,0,Spotify,0.307,0.502,-13.366,0.0364,0.625,0.839,0.0933,0.283,142.681,300.9,Angry/Intense,0,0,0,10017753,0.0,0.0,0.3,5.380493033,0,0
415,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,"Identidade, Ep. 1 (Ao Vivo)",single,Maiara e Maraisa - A Culpa É Nossa - DVD Identidade,Maiara e Maraisa,Youtube,0.596,0.85,-4.528,0.0523,0.608,0.0,0.41,0.531,138.057,165.0,Happy/Energetic,27857282,139766,3718,26819970,0.005151,0.005017,0.79,2.073170732,1,1
416,Outkast,Player's Ball,Southernplayalisticadillacmuzik,album,Outkast - Player's Ball (Official HD Video),OutkastVEVO,Spotify,0.857,0.764,-6.304,0.246,0.0398,0.0,0.425,0.578,93.071,261.3,Happy/Energetic,9750595,105443,3143,41610291,0.011136,0.010814,1.23,1.797647059,1,1
417,Zé Felipe,Revoada No Colchão,Revoada No Colchão,single,Zé Felipe e Marcynho Sensação - Revoada No Colchão (Videoclipe Oficial),Zé Felipe,Youtube,0.704,0.936,-2.714,0.058,0.231,0.0,0.192,0.96,170.063,153.4,Happy/Energetic,171480427,1397071,14569,146857647,0.008232,0.008147,4.34,4.875,1,1
418,Meghan Trainor,Dear Future Husband,Title (Deluxe),album,Meghan Trainor - Dear Future Husband (Official Video),MeghanTrainorVEVO,Youtube,0.655,0.782,-4.789,0.185,0.375,0.0,0.317,0.832,79.427,184.2,Happy/Energetic,621943386,3241212,140633,433250229,0.005438,0.005211,12.79,2.466876972,1,1
419,Luvli,So Gone,So Gone,single,So Gone (Official Video) LuvLi,The Real LuvLi*,Youtube,0.391,0.852,-3.56,0.463,0.0463,0.0,0.329,0.336,170.865,222.4,Angry/Intense,700,16,0,0,0.022857,0.022857,0.0,2.589665653,0,0
420,Blueface,Bleed It,Dirt Bag,album,Blueface - Bleed It (Official Video),BluefaceVEVO,Spotify,0.845,0.76,-6.008,0.362,0.209,0.0,0.105,0.516,101.91,145.5,Happy/Energetic,14650649,183453,5523,127098247,0.012899,0.012522,3.75,7.238095238,1,1
421,Thomas Rhett,Crash and Burn,Tangled Up,album,Thomas Rhett - Crash and Burn,ThomasRhettVEVO,Spotify,0.69,0.781,-5.101,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190.7,Happy/Energetic,69617548,293041,8328,170495895,0.004329,0.004209,5.03,4.762195122,1,1
422,Daniel Hope,Experience,In A Time Lapse,album,Experience - Ludovico Einaudi & Daniel Hope,Transzcendence Realm,Spotify,0.447,0.449,-10.634,0.0376,0.934,0.961,0.0697,0.036,92.468,315.4,Sad/Mellow,1319468,36490,526,304049897,0.028054,0.027655,8.98,6.441893831,0,0
423,Hoobastank,Crawling In The Dark,Hoobastank (20th Anniversary Edition),album,Hoobastank - Crawling In The Dark (Official Music Video),HoobastankVEVO,Spotify,0.588,0.927,-4.776,0.113,0.000305,3.83e-05,0.195,0.652,93.571,175.2,Happy/Energetic,26234869,147253,5622,103430597,0.005827,0.005613,3.05,4.753846154,1,1
424,Nando Reis,N,Sim E Não,album,Nando Reis e Anavitória - N (ao vivo nos ensaios para a turnê),Nando Reis,Youtube,0.62,0.638,-6.928,0.0283,0.503,0.0,0.261,0.603,76.022,213.9,Happy/Energetic,34327589,248491,5074,11294314,0.007387,0.007239,0.33,2.444444444,1,1
425,Rick Ross,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,single,Drake - Money In The Grave ft. Rick Ross,DrakeVEVO,Spotify,0.831,0.502,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,205.4,Angry/Intense,56794890,791588,18268,826816158,0.014259,0.013938,24.41,4.114754098,1,1
426,Laura Pausini,En cambio no,Primavera anticipada,album,Laura Pausini - En Cambio No (Official Music Video),Warner Música,Youtube,0.536,0.378,-6.702,0.0266,0.53,0.0,0.115,0.147,133.858,237.4,Sad/Mellow,174834547,837998,22622,109836364,0.004922,0.004793,3.24,3.286956522,1,1
427,Iggy Azalea,Started,In My Defense,album,Iggy Azalea - Started (Official Music Video),iggyazaleamusicVEVO,Youtube,0.861,0.693,-6.052,0.313,0.082,0.0,0.07,0.772,165.036,186.6,Happy/Energetic,108931156,1559385,67288,96000072,0.014933,0.014315,2.83,9.9,1,1
428,Eraserheads,Magasin,Circus: The Bernie Grundman Remaster 2022,album,Magasin - Eraserheads ( Official Music Video ),MarcoVicento,Spotify,0.412,0.768,-10.031,0.107,0.126,1.58e-06,0.12,0.59,110.305,251.5,Happy/Energetic,48107,199,35,38463967,0.004864,0.004137,1.14,6.4,0,0
429,Noriel,Diablita (feat. Anuel AA & Baby Rasta),Trap Capos: Season 1,album,"Trap Capos, Noriel - Diablita ft. Anuel AA, Baby Rasta (Official Video)",NorielVEVO,Spotify,0.807,0.631,-4.883,0.111,0.407,0.0,0.117,0.126,129.902,213.6,Angry/Intense,49704435,413290,9594,57850884,0.008508,0.008315,1.71,5.393162393,1,1
430,Jesús Adrián Romero,Te Dejo Ganar,Soplando Vida,album,Jesús Adrián Romero - Te Dejo Ganar (Video Oficial) - #SoplandoVida,Jesus Adrian Romero,Youtube,0.654,0.545,-5.148,0.0259,0.607,0.0,0.118,0.396,147.979,201.9,Angry/Intense,92169982,312891,9021,40823895,0.003493,0.003395,1.21,4.618644068,1,1
431,Taylor Swift,Blank Space,1989,album,Taylor Swift - Blank Space,TaylorSwiftVEVO,Youtube,0.753,0.678,-5.421,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231.8,Happy/Energetic,3096802224,14114951,628442,1068961957,0.004761,0.004558,31.57,5.215384615,1,1
432,Sean Paul,UP,UP,single,INNA x Sean Paul - Up (Official Video),INNA,Youtube,0.812,0.712,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,148.9,Happy/Energetic,81787112,668740,12932,47517159,0.008335,0.008177,1.4,6.592592593,1,1
433,Dave,Location (feat. Burna Boy),PSYCHODRAMA,album,Dave - Location (ft. Burna Boy),Santan Dave,Spotify,0.812,0.496,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,241.3,Calm/Positive,181387206,935007,15390,393279498,0.00524,0.005155,11.61,5.193717277,0,0
434,Michael Bublé,Sway,Michael Bublé,album,Michael Bublé - Sway (Official Lyric Video),Michael Bublé,Spotify,0.713,0.639,-5.529,0.0313,0.753,0.0,0.0878,0.737,125.959,188.1,Happy/Energetic,2071641,40336,631,171153752,0.019775,0.019471,5.05,7.277904328,1,1
435,DIVINE,Sitara,Gunehgar,album,DIVINE - Sitara feat. Jonita Gandhi | Prod. by Karan Kanchan | Official Audio,DIVINE,Spotify,0.832,0.622,-4.312,0.113,0.114,0.0,0.0436,0.648,96.959,179.7,Happy/Energetic,3060429,129374,3744,4759516,0.043497,0.042273,0.14,14.26605505,1,1
436,(G)I-DLE,MY BAG,I NEVER DIE,album,(??)???((G)I-DLE) - 'MY BAG' (Choreography Practice Video),(G)I-DLE (??)??? (Official YouTube Channel),Spotify,0.838,0.823,-3.929,0.164,0.0864,7.12e-05,0.156,0.759,94.024,160.5,Happy/Energetic,58677526,951862,15988,65079854,0.016494,0.016222,1.92,5.275641026,1,1
437,Erik Satie,Satie / Orch. Ducros: Gymnopédie No. 1,Emotions,album,Erik Satie - Gymnopédie No.1,DistantMirrors,Youtube,0.0921,0.0183,-31.858,0.0513,0.942,0.94,0.195,0.039,166.979,172.1,Sad/Mellow,40003899,691633,39823,29384597,0.018285,0.017289,0.87,0.093846154,0,0
438,Belinda,Luz Sin Gravedad,Utopia 2,album,Belinda - Luz Sin Gravedad,belindavevo,Youtube,0.535,0.563,-3.521,0.0315,0.28,0.0,0.152,0.172,137.79,241.9,Angry/Intense,79670207,436350,20245,51802765,0.005731,0.005477,1.53,3.703947368,1,1
439,SCH,Fusil,A7,album,SCH - Fusil,SCHVEVO,Youtube,0.87,0.464,-7.44,0.357,0.474,0.00122,0.094,0.0929,100.011,252.1,Sad/Mellow,128230886,542895,22094,53495250,0.004406,0.004234,1.58,4.936170213,1,1
440,No Doubt,Bathwater,Return Of Saturn,album,No Doubt - Bathwater,NoDoubtVEVO,Spotify,0.624,0.732,-4.931,0.0543,0.412,0.0,0.33,0.619,145.929,242.8,Happy/Energetic,15580875,69945,2505,17522905,0.00465,0.004489,0.52,2.218181818,1,1
441,Young Cister,DEBI LLEVARTE FLORES,THE LIFE OF XULO,single,"Young Cister, Taiko - DEBI LLEVARTE FLORES (Video Oficial)",YOUNG CISTER,Spotify,0.86,0.654,-4.639,0.0472,0.12,1.42e-05,0.464,0.183,110.031,200.6,Angry/Intense,1992298,28836,871,8469907,0.014911,0.014474,0.25,1.409482759,0,0
442,Fetty Wap,679 (feat. Remy Boyz),679 (feat. Remy Boyz),single,"Fetty Wap ""679"" feat. Remy Boyz [Official Video]",Harlem Fetty,Youtube,0.618,0.717,-5.738,0.318,0.00256,0.0,0.625,0.603,190.05,196.7,Happy/Energetic,449447425,2652633,104493,0,0.006134,0.005902,0.0,1.1472,1,1
443,Silvestre Dangond,Las Locuras Mías,Las Locuras Mías,album,Silvestre Dangond - Las Locuras Mías (Official Video),SilvestreDangondVEVO,Youtube,0.794,0.836,-2.655,0.0511,0.382,0.0,0.161,0.966,155.925,222.0,Happy/Energetic,145318442,723970,19266,55441105,0.005115,0.004982,1.64,5.192546584,1,1
444,Tom Petty and the Heartbreakers,Into The Great Wide Open,Into The Great Wide Open,album,Tom Petty And The Heartbreakers - Into The Great Wide Open (Official Music Video),TomPettyVEVO,Spotify,0.608,0.583,-9.727,0.0235,0.188,0.0,0.129,0.714,82.227,223.3,Happy/Energetic,16654676,95226,5319,36933648,0.006037,0.005718,1.09,4.519379845,1,1
445,Richard Marx,Right Here Waiting,Repeat Offender,album,Richard Marx - Right Here Waiting (Official Music Video),RichardMarxVEVO,Youtube,0.395,0.252,-13.589,0.0301,0.8,0.0,0.101,0.126,177.679,264.3,Sad/Mellow,437359004,2590271,70430,348551423,0.006084,0.005923,10.29,2.495049505,1,1
446,ENHYPEN,Blessed-Cursed,DIMENSION : ANSWER,album,ENHYPEN (????) 'Blessed-Cursed' Official MV,HYBE LABELS,Spotify,0.604,0.886,-3.523,0.061,0.0925,0.0,0.596,0.401,127.098,170.8,Angry/Intense,46950188,2194596,160543,62865218,0.050163,0.046743,1.86,1.486577181,1,1
447,Joji,Glimpse of Us,SMITHEREENS,album,Joji - Glimpse of Us (Official Video),Joji,Spotify,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233.5,Sad/Mellow,41751204,1757819,51965,769993739,0.043347,0.042102,22.74,2.24822695,1,1
448,Sezen Aksu,Kaybolan Y?llar,Serçe,album,Sezen Aksu - Kaybolan Y?llar (Official Audio),Sezen Aksu,Spotify,0.304,0.659,-6.091,0.0347,0.0286,1.46e-05,0.189,0.599,113.021,187.7,Happy/Energetic,11818107,85156,4629,27022396,0.007597,0.007206,0.8,3.486772487,1,1
449,Avenged Sevenfold,So Far Away,Nightmare,album,Avenged Sevenfold - So Far Away [Official Music Video],Avenged Sevenfold,Youtube,0.286,0.703,-4.491,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,326.8,Angry/Intense,313781731,1752208,121826,145446807,0.005972,0.005584,4.29,4.950704225,0,1
